Unnamed: 0,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
28,1505600554856243207,3201019738,2022-03-20T17:41:59.000Z,"@EE On that now, didn’t appreciate responses are up to 1 hour!!!",62Sauzee,Keyser Sauzee,,replied_to,1505572621383081985
30,1505597897651507200,1339843836,2022-03-20T17:31:26.000Z,@EE how can you land a plane from someone's house yet I struggle to stream a boxing match?,clayto2013,Matthew Clayton,barrow-in-furness,Original_tweet,Null
31,1505597353176322053,1121883294075846658,2022-03-20T17:29:16.000Z,@EE Thank you for responding!!! I have registered my interest already.,Techranology,Ranvir 🇺🇦,Planet Earth,replied_to,1505551902511177731
32,1505596787897286660,42107526,2022-03-20T17:27:01.000Z,@EE just a quick question. If I go sim only from tomorrow. Will I still be subject to the price increase in April? Thanks.,Coth_1888,Dave,,Original_tweet,Null
33,1505596147787870218,1421695754440253450,2022-03-20T17:24:28.000Z,Right so my broadband provide EE have cut me off despite me paying my bill. So thanks to them I can stream tonight! I'm fuming. Sorry guys. @EE,FurnivalMediaYT,Tom Furnival,,Original_tweet,Null
34,1505595632387596295,796765428,2022-03-20T17:22:26.000Z,@michael_rudloff @EE You clearly have enough money to sponsor the BAFTAs and claim to be the biggest and best phone company you could use some of that money so you don’t have to pass costs on to customers i think now is a bad time to increase prices by such a huge margin given the current climate.,RobBradbrook,RB | DRONE | MEDIA,"Essex,England",replied_to,1505543227117559808
35,1505594962716549128,289884513,2022-03-20T17:19:46.000Z,"@EE No after it didn’t work I just decided to use it as a watch to be honest, just disappointing to pay for 2 years and not use any data at all but nothing I can do now",KevinJolliffe,Kevin Jolliffe,,replied_to,1505594697376579585
36,1505593910642548737,1016744626747772931,2022-03-20T17:15:35.000Z,"@dillydolly86 @EE And now they seem to be ignoring people who are a bit aggrieved, as they have had to wait this stupidly long for something that they have messed up! And there website is still trying to sell them not saying the wait is this long!",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505590704059424768
37,1505593803549384709,289884513,2022-03-20T17:15:10.000Z,"@EE I’ve never been able to use data on it though for the 2 years I’ve had it which has been frustrating, I’m sure that’s what I’ve paid for with unlimited data",KevinJolliffe,Kevin Jolliffe,,replied_to,1505593579904901124
38,1505593487089143809,458628994,2022-03-20T17:13:54.000Z,"Had the fun error on my phone on @ee on Friday - 4G data, ""No voice service available""",ChloeRaccoon,Chloe Raccoon,,Original_tweet,Null
39,1505593202300133384,1016744626747772931,2022-03-20T17:12:46.000Z,"@dillydolly86 @EE That’s terrible! I also upgraded to the Samsung watch 4 but can’t use it until the phone comes, but they are charging me £18 a month for it! I wouldn’t be moaning as much if I hadn’t paid anything, but they were Quick enough to grab my money so I could upgrade",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505590704059424768
40,1505593100420456453,289884513,2022-03-20T17:12:22.000Z,"@EE Hi, I’m out of contract next month on my Apple Watch and I’ve never actually been able to use data on it so I’m just going to cancel it to save some money",KevinJolliffe,Kevin Jolliffe,,replied_to,1505592197881683971
42,1505590003249958916,1478483146706505729,2022-03-20T17:00:03.000Z,@EE You’ve randomly sent me £27.50 into my bank account. I’ve never used that card with your network nor am I a customer,Tedds04,Tedds04,,Original_tweet,Null
44,1505589306093670405,121444096,2022-03-20T16:57:17.000Z,@albiee_t @EE They sold me that on the phone ffs for the new iPhone. A super charger they called it 🙄,GarethJHowells,Gareth Howells,"Skewen, Wales",replied_to,1505584089474252800
46,1505586633944481792,1016744626747772931,2022-03-20T16:46:40.000Z,"@EE Any chance of an answer, cause you seem to now be ignoring me now, just because I’m having to wait 2 weeks for a phone that we were never told would have to wait for! Plus I’ve got a watch I can’t use! I JUST WANT MY PHONE after paying £500 to upgrade",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505454095230025728
47,1505585256337920001,1255536356035526669,2022-03-20T16:41:12.000Z,@Jayatch @EE RIP to the last few laps 🤣,danhemp_f1,DanHemp,"England, United Kingdom",replied_to,1505584930595782668
52,1505580436440944646,1309043772450394113,2022-03-20T16:22:03.000Z,"@EE can you please reply to me and not ignore me !!
I have 2 phone since November with you and want to add iPad but my ee says I can’t add anything why is this ?",reader_victoria,victoria reader,"Christchurch, England",Original_tweet,Null
53,1505578226709635072,114803868,2022-03-20T16:13:16.000Z,@EE hi can you confirm if you upgrade your device and have used the Apple Music add on with an old plan that it renews to use on your new plan?,william_usher,William Usher,,Original_tweet,Null
54,1505577311617355776,3201019738,2022-03-20T16:09:38.000Z,@EE 👍,62Sauzee,Keyser Sauzee,,replied_to,1505572621383081985
55,1505577026593464325,1426830446109806596,2022-03-20T16:08:30.000Z,@mattfrei @EE Ee were charging a friend of mine £27 a month for 1gig changed to sim only £10 a month 20gig rolling contract with Plusnet,MaldenRosselle,Malden Rosselle,,replied_to,1505201761979613186
56,1505575431495430145,616265884,2022-03-20T16:02:09.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
57,1505575406837063681,616265884,2022-03-20T16:02:03.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
58,1505575382992539651,616265884,2022-03-20T16:01:58.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
59,1505575361731571715,616265884,2022-03-20T16:01:53.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
60,1505575342257455109,616265884,2022-03-20T16:01:48.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
61,1505575320912551942,616265884,2022-03-20T16:01:43.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
62,1505575296984092673,616265884,2022-03-20T16:01:37.000Z,@EE @SamsungUK https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
63,1505575263307980814,616265884,2022-03-20T16:01:29.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
64,1505575230248566794,616265884,2022-03-20T16:01:21.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
65,1505575207771197444,616265884,2022-03-20T16:01:16.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
66,1505575173889699845,616265884,2022-03-20T16:01:08.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
67,1505575138611408898,616265884,2022-03-20T16:00:59.000Z,@EE https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
68,1505575040045223946,616265884,2022-03-20T16:00:36.000Z,@EE @beatport @Rudimental @ariellefree @itsjuniorsimba https://t.co/8O7sX4nqAa,johnlbellblog,John  L Bell,,quoted,1505201761979613186
69,1505571902634532867,4820006159,2022-03-20T15:48:08.000Z,@EE no Wi-Fi for 2 weeks I just buried my mum and now I got a bill of £250 in data with @TheO2 because I was told I will be compensated now I can’t pay my bill because of this!!,ManLikeCourage,#ShadeOfLife✨‼️,"London, England",Original_tweet,Null
70,1505571290253570055,4820006159,2022-03-20T15:45:42.000Z,@EE you@lot are ridiculous,ManLikeCourage,#ShadeOfLife✨‼️,"London, England",Original_tweet,Null
71,1505571022069719040,3201019738,2022-03-20T15:44:38.000Z,@EE Upgrades,62Sauzee,Keyser Sauzee,,replied_to,1505545745256091648
72,1505562578117873671,1397064019123580928,2022-03-20T15:11:05.000Z,"#القمي_مجسم_فكيف_وثقوه_الشيعه
@EE @ee119_ @EEPPX @eee2le @eee @6eeee_ @eeEEee @foe_us @EA @EA_ME @EAA @73eaak @aea7_s @Aeeev @AEE @ess @Esseily @isaad @APEC @Seeon @Seera @see8it @Ed @edd @Alaves @Dee @EF @EFF @9_efff @efff @fee @feeds @_0ffff @eg @egg @emiru @TO @ot @djikp @ob https://t.co/Od0D57KDpn",AjgrHVqIxe0v1aX,ناظم الصراف,,Original_tweet,Null
73,1505561864096395272,2968552660,2022-03-20T15:08:15.000Z,"Ordered a phone Thursday from @EE told it would be here Friday. Rang Friday told it had only just been collected by the courier, fair enough now Sunday according to the DPD app its still somewhere between Hinkley and Hull didn't realise it was a cycle courier bringing it.",riverside_rich,Richard Whelan 💙,,Original_tweet,Null
74,1505560106125176851,289884513,2022-03-20T15:01:15.000Z,@EE how do I cancel my contract without having to ring in? Also why am I unable to speak with anyone on live chat?,KevinJolliffe,Kevin Jolliffe,,Original_tweet,Null
75,1505559832035799042,138859309,2022-03-20T15:00:10.000Z,@Samwood41 Can be amazing but is so inconsistent. I get about 300Mbps at my parents' place in Hull but average 10Mbps in my flat in Leeds on @EE.,KaneFulton,Kane Fulton,Leeds | Hull | UK,replied_to,1505559492250976264
76,1505557694220017672,357443075,2022-03-20T14:51:40.000Z,@EE extremely helpful your customer services number is the same as emergency services out in Bulgaria. Their ambulance and fire service advisers were not happy when I told them my phone was broken! https://t.co/EJEhGuxiP6,danbarkes,Dan,,Original_tweet,Null
77,1505554405789249549,1450474084215709707,2022-03-20T14:38:36.000Z,"@EE Its an ongoing issue where I contact use, something will be sorted then within weeks its back to bad service. Got booster as well so doubt it gets any better",GLou1878,GemLou1878,,replied_to,1505550411733913601
78,1505552873463160833,357443075,2022-03-20T14:32:31.000Z,@EE Can you respond to my replies please,danbarkes,Dan,,replied_to,1505549338323435522
79,1505552683503169536,2328595560,2022-03-20T14:31:46.000Z,@EE the service has been atrocious and still is. What is happening ? https://t.co/8ir7KJd7Np,thiefsneck,The Davenport Arms,"Woodford, Stockport",Original_tweet,Null
80,1505550805729955842,17804002,2022-03-20T14:24:18.000Z,@williamtm @EE https://t.co/xR1IDbBHWr,chriswb,Chris,"Belfast, Northern Ireland",replied_to,1505533831608258561
81,1505547993306517505,357443075,2022-03-20T14:13:07.000Z,@EE hello can a customer services rep contact me asap. I have sent a dm,danbarkes,Dan,,Original_tweet,Null
82,1505547929330851842,15295073,2022-03-20T14:12:52.000Z,@GLou1878 @EE Nightmare mind you you're not missing much,clough69,Steven,Plague Island ,replied_to,1505547474005630980
84,1505546212681863169,1479883254400434178,2022-03-20T14:06:03.000Z,"@EE I’ve just upgraded to 5g and now my service is worse than ever..
The best you are kidding me every major city I’ve been to my phone is slower than ever.
#sortitoit",KeithWa52317386,Keith Watson,"Basingstoke, England",Original_tweet,Null
85,1505545620651757568,928947142156316674,2022-03-20T14:03:42.000Z,Hey-o @EE @MarcAllera let today be great: start showing support &amp; enact a policy for customers affected by domestic abuse #CorporateAccountability #CorporateResponsibility #DoSomething #victimblaming #SurvivorShaming #MeToo #CoerciveControl #FinancialAbuse #DomesticAbuse #Day1042,goodbooksLB,Lucie B,"London, England",Original_tweet,Null
86,1505544108265385988,373347380,2022-03-20T13:57:41.000Z,@EE any update on the stock availability of Samsung S22+ in the UK?,JamesCWestwood,James ©️ Westwood,Birmingham,Original_tweet,Null
88,1505542845561810944,3201019738,2022-03-20T13:52:40.000Z,@EE No unfortunately not,62Sauzee,Keyser Sauzee,,replied_to,1505542721796284416
89,1505541315248984067,28810305,2022-03-20T13:46:35.000Z,@EE EE you don't help anybody but yourself my delivery never arrived it was sent back to @EE,SICKLTD,Adrian,"England, WORLDWIDE",replied_to,1505454095230025728
90,1505541307858669581,1156878333726134273,2022-03-20T13:46:34.000Z,@JNUGENT10 @HarryReece @RyanConlon_1 @jackhenryx @GrWashbourne @charlienoakes8 @ConorWright8 @EE Banter aside the signal is actual shit. I really hope they do send an engineer out 🤣,HNo1690,Harry Norton,"Birmingham, England",replied_to,1505537152528093194
91,1505539191618289670,58312456,2022-03-20T13:38:09.000Z,"@JNUGENT10 @RyanConlon_1 @jackhenryx @GrWashbourne @charlienoakes8 @ConorWright8 @EE Just connected to Wi-Fi to reply to this mate, congratulations on ya result 👀😂",HarryReece,Harry Reece,,replied_to,1505537152528093194
93,1505536410308288523,1170393325234507776,2022-03-20T13:27:06.000Z,@EE My broadband is under the minimum speed.,FNBRNico,Nico,Code: FNBRNico,Original_tweet,Null
94,1505535592830062602,1374240816827400192,2022-03-20T13:23:51.000Z,MBNL owner of @ThreeUK and @EE warns rooftop mast site 'hosts' of security risk of illegal Helium Hotspot Miners used for mining @Bitcoin &amp; other cryptocurrencies. #Handsoffourhomes SAY NO to #5G roof theft by MBNL https://t.co/30Cn0u2nyV @BBCSussex @bbcsoutheast @guardiantech,stop5Ghove,No 5G on Coombe Lea,"Hove, East Sussex",Original_tweet,Null
95,1505533899727904770,281633527,2022-03-20T13:17:07.000Z,@EE Replied,repd1975,Robert Dunford,SM4,replied_to,1505533194665443338
97,1505530071393705984,1500175779744862208,2022-03-20T13:01:55.000Z,"@EE If you're the best network in the UK?
How come my signal strength has dropped 70% in the last 2 years?? #EE",PutinWanker,PutinIsAWanker 🇺🇦,,Original_tweet,Null
98,1505526740902461441,1121883294075846658,2022-03-20T12:48:41.000Z,@EE when will the PS5 be restocked?,Techranology,Ranvir 🇺🇦,Planet Earth,Original_tweet,Null
99,1505525709380493313,3201019738,2022-03-20T12:44:35.000Z,"@EE Hey, bit annoyed to wait 30mins to chat to someone only to be given 2 mins to respond then be cut off (see screenshot) 😡 https://t.co/KLC6FFT6sV",62Sauzee,Keyser Sauzee,,Original_tweet,Null
100,1505627961793433603,7117212,2022-03-20T19:30:53.000Z,"@Techranology No problem at all, I know the PS5 range continues to be super popular. My other half is hoping for one in September for their birthday. We shall see 😂 -Ashleigh",EE,EE,UK,replied_to,1505627375635206144
101,1505627193585680390,7117212,2022-03-20T19:27:50.000Z,"@Techranology Yeah, sorry about that 🤷‍♀️
We do indeed offer both, although at times the stock coming in can be limited to the bundle version. If you went for that one, you can pay it off at anytime so save you waiting either way :) -Ashleigh",EE,EE,UK,replied_to,1505626643825676290
102,1505625474696990721,1121883294075846658,2022-03-20T19:21:00.000Z,@EEContact @EE Go away fake EE account.,Techranology,Ranvir 🇺🇦,Planet Earth,replied_to,1505624886374547462
103,1505624886374547462,1505618349480452102,2022-03-20T19:18:40.000Z,@Techranology @EE Not at all to you pal :)  -Ashleigh,02CUSTOMERHELP,02 Support,United Kingdom,replied_to,1505623778071560195
104,1505620618510839811,7117212,2022-03-20T19:01:43.000Z,"@KevinJolliffe It is a shame to see you've already moved your phone contract over to Vodafone Kevin, certainly don't ever like to see a long standing customer leave, at the same time I have to be realistic in the sense that until now, we've not know of such an issue you've faced -Ashleigh",EE,EE,UK,replied_to,1505614533313896448
105,1505623778071560195,1121883294075846658,2022-03-20T19:14:16.000Z,@EE Do you sell the PS5 on its own or only in bundles with games and extra controllers?,Techranology,Ranvir 🇺🇦,Planet Earth,replied_to,1505623389721055233
106,1505624167433048064,1505618349480452102,2022-03-20T19:15:49.000Z,@1971Niall @EE https://t.co/mvnRkQcUPT,02CUSTOMERHELP,02 Support,United Kingdom,replied_to,1505613679173193730
107,1505613679173193730,1057514964,2022-03-20T18:34:08.000Z,@EE £85 a month day light robbery,1971Niall,roondog,belfast,replied_to,1504427390738608131
108,1505623389721055233,7117212,2022-03-20T19:12:43.000Z,"@Techranology Smashing, as soon as stock is due in then you will get alerted to this :) -Ashleigh",EE,EE,UK,replied_to,1505597353176322053
109,1505615073942945800,1880089308,2022-03-20T18:39:41.000Z,@EE 85 quid 😂 fuck off,Dee6Denise,denise,manchester,replied_to,1504427390738608131
110,1505597912276951040,20050441,2022-03-20T17:31:29.000Z,"@EE 
your adverts state your broadband can handle anything 
the speed to my property if 75 down load 
@virginmedia 
provide 
1 gig",jnlangton,joseph langton,middle england,Original_tweet,Null
111,1505601292475027459,1003894442829508609,2022-03-20T17:44:55.000Z,@GarethJHowells @EE They tucked you up there that's for the new iPhone 16 out next year,ClintonMuscle,clinton roberts pro muscle meats,Rhondda,replied_to,1505581991445598208
112,1505602150776414212,1293528195476656128,2022-03-20T17:48:20.000Z,do @ee offer visual voicemail on the new galaxy s22 ultra?,Amon41445235,Amon,,Original_tweet,Null
114,1504427390738608131,7117212,2022-03-17T12:00:15.000Z,"iPhone 13 Pro with the best Pro camera system ever on iPhone. Now in Alpine Green on the UK’s best 5G network. Plus get Apple Music, Apple TV+ and Apple Arcade included in your plan for 24 months. And save £96 when you trade-in your iPhone. Annual price changes and terms apply",EE,EE,UK,Original_tweet,Null
115,1505605296366002183,7117212,2022-03-20T18:00:50.000Z,"@KevinJolliffe Oh I 100% understand that Kevin, and in all honesty if something isn't working as it should just reach out right away. It is what we're here to help with and potentially avoid such things happening going forward -Ashleigh",EE,EE,UK,replied_to,1505594962716549128
116,1505572621383081985,7117212,2022-03-20T15:50:59.000Z,"@62Sauzee Smashing, thanks for clarifying :) If you have the My EE app, can you login, then select the Menu &gt; Upgrade &gt; Contact Us and select 'Messaging' this will connected to the upgrades team directly. -Ashleigh",EE,EE,UK,replied_to,1505571022069719040
117,1505607830887440387,1404208284635181058,2022-03-20T18:10:54.000Z,"@BBCNews Disgusting gay rapists and pedophiles, fugitives with the help of corrupt authorities who stopped representing, against the denounced animals, decide to stay in Chapecó SC, criminals are screaming near the place where i live 03/20/2022 @INTERPOL_Cyber @FBI https://t.co/G8ohFdM62X",reschke_fabio,Fábio Reschke Ribeiro,,replied_to,1505507258427482116
118,1488246872586268678,7117212,2022-01-31T20:24:39.000Z,"Who would put their neck on the line to prove the power of a network? Brave and beautiful Tom Ellis, of course! Featuring a London Barber and Robot Arm. You just can’t make this up.",EE,EE,UK,Original_tweet,Null
119,1505580355134590978,7117212,2022-03-20T16:21:43.000Z,"@FNBRNico Afternoon Nico, I'm sorry to hear that you're having an issue with your broadband speed at the moment. I'd love to support you with this. If you give our dedicated Broadband technical team a call on 0800 079 8586 they will look into this for you and help to resolve it. -Neil",EE,EE,UK,replied_to,1505536410308288523
120,1496793421247389697,7117212,2022-02-24T10:25:35.000Z,"Hey Leeds, choose the network that’s fastest in your city",EE,EE,UK,Original_tweet,Null
121,1505581991445598208,121444096,2022-03-20T16:28:13.000Z,Cheers @EE 👍🏻 sold@me a fast charging kit when I bought the new iPhone 12  cost £29 as was told needed it for the new iPhone. Just gone to use it and it doesn’t fit the new iPhone! 😤 waste of money https://t.co/QpEzmSGkn9,GarethJHowells,Gareth Howells,"Skewen, Wales",Original_tweet,Null
122,1505551902511177731,7117212,2022-03-20T14:28:40.000Z,"@Techranology Hey Ranvir, not update to give at the moment, have you got yourself signed up for stock alerts? If you head over to: https://t.co/jqMBpquC8Y select the PS5 version you're after, then register your interest :) -Ashleigh",EE,EE,UK,replied_to,1505526740902461441
123,1505543227117559808,2738849351,2022-03-20T13:54:11.000Z,@EE @RobBradbrook The fact that no one could have predicted a CPI of over 5% doesn’t mean you couldn’t work on customer retention. Common sense should kick in that some raises are just bonkers and clearly made ‘because you can’. My plan INCREASES by an amount that other providers charge per year.,michael_rudloff,Michael Rudloff,Yes,replied_to,1505504068508209158
124,1505594697376579585,7117212,2022-03-20T17:18:43.000Z,"@KevinJolliffe I can imagine it will have been Kevin, was this something our technical team had a change to take a look into during the contract term? -Ashleigh",EE,EE,UK,replied_to,1505593803549384709
125,1505590704059424768,246263425,2022-03-20T17:02:51.000Z,@Michael57690152 @EE The same one as you s22 white 128gb! There's been no communication unless I've asked either! Got told 21 days but today is day 21 and no change! Beginning to wonder why I'm leaving my current provider for them!,dillydolly86,K,,replied_to,1505589644968316931
126,1505593579904901124,7117212,2022-03-20T17:14:16.000Z,"@KevinJolliffe Ah that makes perfect sense Kevin, the watch is great to have just attached to Bluetooth also :) It would need to be a call to the cancellation team, as our live chat agents can't submit the cancellation request I'm afraid. -Ashleigh",EE,EE,UK,replied_to,1505593100420456453
127,1505592197881683971,7117212,2022-03-20T17:08:47.000Z,"@KevinJolliffe Afternoon Kevin, I do hope you're keeping well. Its disappointing to see you're leaving the EE network, has anything happened to make you want to move away? Also, with the cancellation side, are you taking your number with you? -Ashleigh",EE,EE,UK,replied_to,1505560106125176851
128,1505589644968316931,1016744626747772931,2022-03-20T16:58:38.000Z,"@dillydolly86 @EE Blimey really? What phone did you order? And they keep telling me first come first serve and they are getting through there back orders, but I know people that only ordered a week ago and they have already got there’s",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505587077303390219
129,1505587077303390219,246263425,2022-03-20T16:48:26.000Z,@Michael57690152 @EE Still waiting for mine from Feb 28th also 😩😩,dillydolly86,K,,replied_to,1505474214240964611
130,1505584089474252800,240455614,2022-03-20T16:36:33.000Z,@GarethJHowells @EE That’s a USB C you got there mate 😭,albiee_t,Albiee,,replied_to,1505581991445598208
131,1505474214240964611,1016744626747772931,2022-03-20T09:19:57.000Z,"@EE I’m going to keep on and on until I get an answer from you, because this is not good enough, and I will be seeking legal advice and going to trading standards! As you are false advertising!",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505473597195833344
132,1505454095230025728,7117212,2022-03-20T08:00:00.000Z,"Good morning this Sunday funday. The team are here until 8pm, happy and ready for today! Give us a shout if you need our help.",EE,EE,UK,Original_tweet,Null
133,1505584930595782668,302478560,2022-03-20T16:39:54.000Z,@danhemp_f1 @EE Nothing much😂😂😂,Jayatch,Jayatch,Bilton Rugby,replied_to,1505584766854307842
134,1505584766854307842,1255536356035526669,2022-03-20T16:39:15.000Z,Internets gone in the closing stages of #formula1 @EE Whats happening?,danhemp_f1,DanHemp,"England, United Kingdom",Original_tweet,Null
136,1503868648514994176,7117212,2022-03-15T23:00:00.000Z,"The team are heading home for a good rest. 

Don’t worry, they’ll be back at 7am and, if you need help before then, look no further than the EE Community https://t.co/xPpAYBsI4s",EE,EE,UK,Original_tweet,Null
137,1504085583081136132,7117212,2022-03-16T13:22:02.000Z,"iPhone 13 Pro. Now in Alpine Green.

With the biggest Pro camera system upgrade ever and Super Retina XDR display with ProMotion for a faster, more responsive feel.

Preorder now on the UK's best network: https://t.co/iyIYjfmwJ7 https://t.co/OvFJd1KZS0",EE,EE,UK,Original_tweet,Null
138,1504351829823352836,7117212,2022-03-17T07:00:00.000Z,Rise and shine it’s tweeting time ☺ We’re here until 11pm to help.,EE,EE,UK,Original_tweet,Null
139,1504593422363070468,7117212,2022-03-17T23:00:00.000Z,"We're finished for the night. You’ve all been lovely! We'll see you 7am tomorrow. Need to change your personal details? Try My EE, which is available 24/7 https://t.co/7R4BhxY4OB",EE,EE,UK,Original_tweet,Null
140,1504785137476775982,7117212,2022-03-18T11:41:48.000Z,"BSL users can also contact us using a sign language interpreter through the Interpreters Live! service, available from 8am to midnight, 7 days a week. If an interpreter is not immediately available, you can hold or retry later.

Find out more here: https://t.co/Sf62O88Q25",EE,EE,UK,replied_to,1504785132145815573
141,1504785132145815573,7117212,2022-03-18T11:41:47.000Z,"And we’ve partnered with Samsung to help customers with hearing impairments get the most out of EE and the new Samsung S22 range, too.

When our in-store QR code is scanned, it links to videos about the new Samsung series with sign language interpreter Simon, and closed captions. https://t.co/xggCSlaJJV",EE,EE,UK,replied_to,1504785066815279120
142,1504785066815279120,7117212,2022-03-18T11:41:32.000Z,"It might be the end of #SignLanguageWeek, but we're partnering with @SamsungUK to bring British Sign Language into our stores to make customers with hearing loss feel at ease.

We're encouraging our retail teams to learn some BSL basics with a series of videos like this one. https://t.co/WJpM8atBNC",EE,EE,UK,Original_tweet,Null
143,1504877674828910595,7117212,2022-03-18T17:49:31.000Z,"The new iPhone SE with 5G. Buy now on the UK's best 5G network, and enjoy Apple Music, Apple TV+, Apple Arcade and Apple News+ free for 6 months. Plus, save £96 when you trade in your iPhone.

Find out more and order at: https://t.co/hTMy5EO392 https://t.co/MOXggvlJbt",EE,EE,UK,Original_tweet,Null
144,1504955815073132545,7117212,2022-03-18T23:00:01.000Z,"Good night, folks. Our team will be back at 8am tomorrow morning. You can access your account 24 hours a day at https://t.co/7R4BhxY4OB",EE,EE,UK,Original_tweet,Null
145,1505091708723372032,7117212,2022-03-19T08:00:01.000Z,"It’s the weekend! We hope that you have a great one. If you need us, we’re here from 8am to 8pm.",EE,EE,UK,Original_tweet,Null
146,1505272900558856192,7117212,2022-03-19T20:00:00.000Z,"We're finished for the day. Have a canny neet. We'll be back at 8am. Try My EE through the night, where you can manage all of your EE devices in one placehttps://ee.co.uk/ee-and-me",EE,EE,UK,Original_tweet,Null
147,1504443063250440196,7117212,2022-03-17T13:02:32.000Z,"EE x @BEATPORT present PARALLEL 5G. Watch the live stream tonight from 7pm at Millennium Square, Leeds or here!

@Rudimental @ariellefree @itsjuniorsimba &amp; Manami https://t.co/BcEobb44nT",EE,EE,UK,Original_tweet,Null
148,1505545745256091648,7117212,2022-03-20T14:04:12.000Z,@62Sauzee What department have you been trying to chat with? -Ashleigh,EE,EE,UK,replied_to,1505542845561810944
150,1505550411733913601,7117212,2022-03-20T14:22:44.000Z,@GLou1878 Hi GemLou. That isn't great at all and no wonder you're so frustrated having received the bill reminder. Is this something our broadband technical team are aware of and have an open case on the connection issue? -Ashleigh,EE,EE,UK,replied_to,1505547474005630980
151,1505549338323435522,7117212,2022-03-20T14:18:28.000Z,"@danbarkes Hey Dan, hope you're well😊

I've just replied to your DM. -Helen",EE,EE,UK,replied_to,1505547993306517505
152,1505533831608258561,4874571,2022-03-20T13:16:51.000Z,"So…had 5G from @EE for a couple of months. Speeds are all over the place, it’s not very consistent. Latency is good though. And it’s still yet to beat the 533Mbit I got on 4G/LTE. 😆 https://t.co/ipHcs6d6k4",williamtm,Will Hook,"52.806, -2.116",Original_tweet,Null
153,1505547474005630980,1450474084215709707,2022-03-20T14:11:04.000Z,"Absolute cheek of @EE emailing me for money while we're all sat here using our phone data an cant watch telly because it wont connect. What am I actually payin for ffs 🤬 awaits the standard tweet asking for details so you can help, for the millionth time yet here we still are 🙄 https://t.co/ohmAdfwyZM",GLou1878,GemLou1878,,Original_tweet,Null
154,1505504068508209158,7117212,2022-03-20T11:18:35.000Z,@RobBradbrook We remain committed to supporting customers on low-incomes or facing financial hardship. We encourage any customer having difficulty paying their bill to contact us.3/3 -Jason W,EE,EE,UK,replied_to,1505457819654496258
155,1505542721796284416,7117212,2022-03-20T13:52:11.000Z,"@62Sauzee I am so sorry that has happened, Keyser. Did you manage to get reconnected to the live chat team? -Ashleigh",EE,EE,UK,replied_to,1505525709380493313
156,1505537152528093194,409676470,2022-03-20T13:30:03.000Z,@HarryReece @RyanConlon_1 @jackhenryx @GrWashbourne @charlienoakes8 @ConorWright8 @EE 5G currently not working in water orton can we send an engineer please,JNUGENT10,Jamie Nugent,,replied_to,1505536794288398338
157,1505536794288398338,58312456,2022-03-20T13:28:37.000Z,@JNUGENT10 @RyanConlon_1 @jackhenryx @GrWashbourne @charlienoakes8 @ConorWright8 What happened 🤐😂,HarryReece,Harry Reece,,replied_to,1505535974289424390
158,1505533194665443338,7117212,2022-03-20T13:14:19.000Z,@repd1975 Thanks. If you could pop me over a DM with your details I'll check it out for you. -CS https://t.co/m14c5xhQi0,EE,EE,UK,replied_to,1505523247953154051
0,1505524318213746689,261573731,2022-03-20T12:39:03.000Z,"Got my new sim from @EE and when I ordered it online I requested for my old number to be retained. 2-3 days before this should be done but nothing happened. Anyway, tried doing it on my own but they always have this bloody technical problems for 3 days now!!! 🙄😡",Mrs_DelaLlana,Terence S. Dela Llana,Iloilo City,Original_tweet,Null
1,1505523247953154051,281633527,2022-03-20T12:34:48.000Z,"@EE Yes, I purchased EE and topped it up initially last Sunday",repd1975,Robert Dunford,SM4,replied_to,1505518484331114498
2,1505521512614440962,35767597,2022-03-20T12:27:54.000Z,@goglentw @EE We can't wait to have you Goglen! 😄- Maria,tescomobile,Tesco Mobile,"Welwyn G.C. - Herts, UK.",replied_to,1505506541507694594
